2025 Federal Election House of Representatives Two Candidate Preferred By Candidate By Polling Place [Event:31496 Phase:FinalResults Generated:2025-06-16T10:38:57 Cycle:194a421d-c559-4a18-a78a-90c7cf2acb4e Created:2025-06-16T10:36:42 Environment:PROD Site:CANBERRA Server:Internal Version:10.11.386.0]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
ACT,101,Canberra,8840,Yarralumla,40677,PAYNE,Alicia,5,Y,Y,ALP,Australian Labor Party,1001,8.01
ACT,102,Fenner,38197,Amaroo,41079,OLATUNBOSUN,Bola,1,N,N,LP,Liberal,599,-12.68
ACT,102,Fenner,38197,Amaroo,40678,LEIGH,Andrew,3,Y,Y,ALP,Australian Labor Party,1734,12.68
ACT,102,Fenner,8805,Belconnen (Fenner),41079,OLATUNBOSUN,Bola,1,N,N,LP,Liberal,321,-6.15
ACT,102,Fenner,8805,Belconnen (Fenner),40678,LEIGH,Andrew,3,Y,Y,ALP,Australian Labor Party,1333,6.15
ACT,102,Fenner,32464,Belconnen FENNER PPVC,41079,OLATUNBOSUN,Bola,1,N,N,LP,Liberal,4560,-4.27
ACT,102,Fenner,32464,Belconnen FENNER PPVC,40678,LEIGH,Andrew,3,Y,Y,ALP,Australian Labor Party,11087,4.27
ACT,102,Fenner,65695,Bonner,41079,OLATUNBOSUN,Bola,1,N,N,LP,Liberal,638,-8.27
ACT,102,Fenner,65695,Bonner,40678,LEIGH,Andrew,3,Y,Y,ALP,Australian Labor Party,1559,8.27
ACT,102,Fenner,8807,Charnwood,41079,OLATUNBOSUN,Bola,1,N,N,LP,Liberal,477,-5.07
ACT,102,Fenner,8807,Charnwood,40678,LEIGH,Andrew,3,Y,Y,ALP,Australian Labor Party,1136,5.07
ACT,102,Fenner,83851,Charnwood East,41079,OLATUNBOSUN,Bola,1,N,N,LP,Liberal,193,1.31
ACT,102,Fenner,83851,Charnwood East,40678,LEIGH,Andrew,3,Y,Y,ALP,Australian Labor Party,475,-1.31
ACT,102,Fenner,66144,City (Fenner),41079,OLATUNBOSUN,Bola,1,N,N,LP,Liberal,24,-12.24
ACT,102,Fenner,66144,City (Fenner),40678,LEIGH,Andrew,3,Y,Y,ALP,Australian Labor Party,71,12.24
ACT,102,Fenner,32465,City FENNER PPVC,41079,OLATUNBOSUN,Bola,1,N,N,LP,Liberal,448,-6.96
ACT,102,Fenner,32465,City FENNER PPVC,40678,LEIGH,Andrew,3,Y,Y,ALP,Australian Labor Party,1503,6.96
ACT,102,Fenner,124112,City North (Fenner),41079,OLATUNBOSUN,Bola,1,N,N,LP,Liberal,13,-17.26
ACT,102,Fenner,124112,City North (Fenner),40678,LEIGH,Andrew,3,Y,Y,ALP,Australian Labor Party,53,17.26
ACT,102,Fenner,124105,City North FENNER PPVC,41079,OLATUNBOSUN,Bola,1,N,N,LP,Liberal,230,-3.27
ACT,102,Fenner,124105,City North FENNER PPVC,40678,LEIGH,Andrew,3,Y,Y,ALP,Australian Labor Party,633,3.27
ACT,102,Fenner,65505,EAV Fenner PPVC,41079,OLATUNBOSUN,Bola,1,N,N,LP,Liberal,5,15.71
ACT,102,Fenner,65505,EAV Fenner PPVC,40678,LEIGH,Andrew,3,Y,Y,ALP,Australian Labor Party,9,-15.71
ACT,102,Fenner,8812,Evatt,41079,OLATUNBOSUN,Bola,1,N,N,LP,Liberal,395,-4.96
ACT,102,Fenner,8812,Evatt,40678,LEIGH,Andrew,3,Y,Y,ALP,Australian Labor Party,1181,4.96
ACT,102,Fenner,83853,Evatt South,41079,OLATUNBOSUN,Bola,1,N,N,LP,Liberal,250,-5.75
ACT,102,Fenner,83853,Evatt South,40678,LEIGH,Andrew,3,Y,Y,ALP,Australian Labor Party,889,5.75
ACT,102,Fenner,8814,Florey,41079,OLATUNBOSUN,Bola,1,N,N,LP,Liberal,251,-7.77
ACT,102,Fenner,8814,Florey,40678,LEIGH,Andrew,3,Y,Y,ALP,Australian Labor Party,868,7.77
ACT,102,Fenner,65493,Forde,41079,OLATUNBOSUN,Bola,1,N,N,LP,Liberal,363,-12.55
ACT,102,Fenner,65493,Forde,40678,LEIGH,Andrew,3,Y,Y,ALP,Australian Labor Party,1007,12.55
ACT,102,Fenner,83854,Franklin,41079,OLATUNBOSUN,Bola,1,N,N,LP,Liberal,212,-13.9
ACT,102,Fenner,83854,Franklin,40678,LEIGH,Andrew,3,Y,Y,ALP,Australian Labor Party,764,13.9
ACT,102,Fenner,34238,Fraser Central,41079,OLATUNBOSUN,Bola,1,N,N,LP,Liberal,531,-8.17
ACT,102,Fenner,34238,Fraser Central,40678,LEIGH,Andrew,3,Y,Y,ALP,Australian Labor Party,1532,8.17
ACT,102,Fenner,94009,Giralang (Fenner),41079,OLATUNBOSUN,Bola,1,N,N,LP,Liberal,41,-9.85
ACT,102,Fenner,94009,Giralang (Fenner),40678,LEIGH,Andrew,3,Y,Y,ALP,Australian Labor Party,189,9.85
ACT,102,Fenner,34240,Gungahlin,41079,OLATUNBOSUN,Bola,1,N,N,LP,Liberal,207,-9.43
ACT,102,Fenner,34240,Gungahlin,40678,LEIGH,Andrew,3,Y,Y,ALP,Australian Labor Party,511,9.43
ACT,102,Fenner,38504,Gungahlin FENNER PPVC,41079,OLATUNBOSUN,Bola,1,N,N,LP,Liberal,6448,-7.7
ACT,102,Fenner,38504,Gungahlin FENNER PPVC,40678,LEIGH,Andrew,3,Y,Y,ALP,Australian Labor Party,14330,7.7
ACT,102,Fenner,83848,Hall,41079,OLATUNBOSUN,Bola,1,N,N,LP,Liberal,139,-0.05
ACT,102,Fenner,83848,Hall,40678,LEIGH,Andrew,3,Y,Y,ALP,Australian Labor Party,240,0.05
ACT,102,Fenner,83863,Hall PPVC,41079,OLATUNBOSUN,Bola,1,N,N,LP,Liberal,0,0
ACT,102,Fenner,83863,Hall PPVC,40678,LEIGH,Andrew,3,Y,Y,ALP,Australian Labor Party,0,0
ACT,102,Fenner,47681,Harrison,41079,OLATUNBOSUN,Bola,1,N,N,LP,Liberal,470,-9.69
ACT,102,Fenner,47681,Harrison,40678,LEIGH,Andrew,3,Y,Y,ALP,Australian Labor Party,1347,9.69
ACT,102,Fenner,8821,Holt,41079,OLATUNBOSUN,Bola,1,N,N,LP,Liberal,484,-6.67
ACT,102,Fenner,8821,Holt,40678,LEIGH,Andrew,3,Y,Y,ALP,Australian Labor Party,1403,6.67
ACT,102,Fenner,83855,Holt West,41079,OLATUNBOSUN,Bola,1,N,N,LP,Liberal,274,-6.62
ACT,102,Fenner,83855,Holt West,40678,LEIGH,Andrew,3,Y,Y,ALP,Australian Labor Party,808,6.62
ACT,102,Fenner,109425,Jervis Bay,41079,OLATUNBOSUN,Bola,1,N,N,LP,Liberal,13,-17.35
ACT,102,Fenner,109425,Jervis Bay,40678,LEIGH,Andrew,3,Y,Y,ALP,Australian Labor Party,60,17.35
ACT,102,Fenner,8825,Latham,41079,OLATUNBOSUN,Bola,1,N,N,LP,Liberal,323,-3.27
ACT,102,Fenner,8825,Latham,40678,LEIGH,Andrew,3,Y,Y,ALP,Australian Labor Party,998,3.27
ACT,102,Fenner,8827,Macgregor,41079,OLATUNBOSUN,Bola,1,N,N,LP,Liberal,419,-5.43
ACT,102,Fenner,8827,Macgregor,40678,LEIGH,Andrew,3,Y,Y,ALP,Australian Labor Party,1406,5.43
ACT,102,Fenner,94013,Macquarie (Fenner),41079,OLATUNBOSUN,Bola,1,N,N,LP,Liberal,52,-2.5
ACT,102,Fenner,94013,Macquarie (Fenner),40678,LEIGH,Andrew,3,Y,Y,ALP,Australian Labor Party,213,2.5
ACT,102,Fenner,8830,Melba,41079,OLATUNBOSUN,Bola,1,N,N,LP,Liberal,410,-4.05
ACT,102,Fenner,8830,Melba,40678,LEIGH,Andrew,3,Y,Y,ALP,Australian Labor Party,1346,4.05
ACT,102,Fenner,32463,Ngunnawal,41079,OLATUNBOSUN,Bola,1,N,N,LP,Liberal,472,-6.12
ACT,102,Fenner,32463,Ngunnawal,40678,LEIGH,Andrew,3,Y,Y,ALP,Australian Labor Party,1530,6.12
ACT,102,Fenner,32081,Nicholls,41079,OLATUNBOSUN,Bola,1,N,N,LP,Liberal,526,-6.98
ACT,102,Fenner,32081,Nicholls,40678,LEIGH,Andrew,3,Y,Y,ALP,Australian Labor Party,1137,6.98
ACT,102,Fenner,83857,Nicholls North,41079,OLATUNBOSUN,Bola,1,N,N,LP,Liberal,385,-8.52
ACT,102,Fenner,83857,Nicholls North,40678,LEIGH,Andrew,3,Y,Y,ALP,Australian Labor Party,880,8.52
ACT,102,Fenner,65840,Other Mobile Team 1,41079,OLATUNBOSUN,Bola,1,N,N,LP,Liberal,4,-4.67
ACT,102,Fenner,65840,Other Mobile Team 1,40678,LEIGH,Andrew,3,Y,Y,ALP,Australian Labor Party,26,4.67
ACT,102,Fenner,8832,Page (Fenner),41079,OLATUNBOSUN,Bola,1,N,N,LP,Liberal,202,-4.68
ACT,102,Fenner,8832,Page (Fenner),40678,LEIGH,Andrew,3,Y,Y,ALP,Australian Labor Party,669,4.68
ACT,102,Fenner,31626,Palmerston,41079,OLATUNBOSUN,Bola,1,N,N,LP,Liberal,529,-9.77
ACT,102,Fenner,31626,Palmerston,40678,LEIGH,Andrew,3,Y,Y,ALP,Australian Labor Party,1616,9.77
ACT,102,Fenner,65743,Parkes (Fenner),41079,OLATUNBOSUN,Bola,1,N,N,LP,Liberal,91,-3.24
ACT,102,Fenner,65743,Parkes (Fenner),40678,LEIGH,Andrew,3,Y,Y,ALP,Australian Labor Party,464,3.24
ACT,102,Fenner,83858,Parkes FENNER PPVC,41079,OLATUNBOSUN,Bola,1,N,N,LP,Liberal,299,-5.82
ACT,102,Fenner,83858,Parkes FENNER PPVC,40678,LEIGH,Andrew,3,Y,Y,ALP,Australian Labor Party,1052,5.82
ACT,102,Fenner,98057,Queanbeyan FENNER PPVC,41079,OLATUNBOSUN,Bola,1,N,N,LP,Liberal,69,32.39
ACT,102,Fenner,98057,Queanbeyan FENNER PPVC,40678,LEIGH,Andrew,3,Y,Y,ALP,Australian Labor Party,144,67.61
ACT,102,Fenner,8834,Scullin,41079,OLATUNBOSUN,Bola,1,N,N,LP,Liberal,182,-4.98
ACT,102,Fenner,8834,Scullin,40678,LEIGH,Andrew,3,Y,Y,ALP,Australian Labor Party,919,4.98
ACT,102,Fenner,109004,Special Hospital Team 1,41079,OLATUNBOSUN,Bola,1,N,N,LP,Liberal,63,-2.43
ACT,102,Fenner,109004,Special Hospital Team 1,40678,LEIGH,Andrew,3,Y,Y,ALP,Australian Labor Party,119,2.43
ACT,102,Fenner,97559,Taylor,41079,OLATUNBOSUN,Bola,1,N,N,LP,Liberal,471,-13.2
ACT,102,Fenner,97559,Taylor,40678,LEIGH,Andrew,3,Y,Y,ALP,Australian Labor Party,1273,13.2
ACT,102,Fenner,108986,Throsby,41079,OLATUNBOSUN,Bola,1,N,N,LP,Liberal,198,-5.56
ACT,102,Fenner,108986,Throsby,40678,LEIGH,Andrew,3,Y,Y,ALP,Australian Labor Party,441,5.56
ACT,102,Fenner,64585,Tuggeranong FENNER PPVC,41079,OLATUNBOSUN,Bola,1,N,N,LP,Liberal,91,4.24
ACT,102,Fenner,64585,Tuggeranong FENNER PPVC,40678,LEIGH,Andrew,3,Y,Y,ALP,Australian Labor Party,216,-4.24
ACT,102,Fenner,94016,Weetangera (Fenner),41079,OLATUNBOSUN,Bola,1,N,N,LP,Liberal,38,-8.22
ACT,102,Fenner,94016,Weetangera (Fenner),40678,LEIGH,Andrew,3,Y,Y,ALP,Australian Labor Party,225,8.22
ACT,102,Fenner,64584,Woden FENNER PPVC,41079,OLATUNBOSUN,Bola,1,N,N,LP,Liberal,233,-5.24
ACT,102,Fenner,64584,Woden FENNER PPVC,40678,LEIGH,Andrew,3,Y,Y,ALP,Australian Labor Party,595,5.24
NSW,103,Banks,121441,Allawah (Banks),41350,SOON,Zhi,6,Y,N,ALP,Labor,142,11.62
NSW,103,Banks,121441,Allawah (Banks),41411,COLEMAN,David,7,N,Y,LP,Liberal,87,-11.62
NSW,103,Banks,121444,Allawah South (Banks),41350,SOON,Zhi,6,Y,N,ALP,Labor,146,3.09
NSW,103,Banks,121444,Allawah South (Banks),41411,COLEMAN,David,7,N,Y,LP,Liberal,129,-3.09
NSW,103,Banks,97646,Bankstown BANKS PPVC,41350,SOON,Zhi,6,Y,N,ALP,Labor,648,8.5
NSW,103,Banks,97646,Bankstown BANKS PPVC,41411,COLEMAN,David,7,N,Y,LP,Liberal,307,-8.5
NSW,103,Banks,121548,Belmore BANKS PPVC,41350,SOON,Zhi,6,Y,N,ALP,Labor,443,-2.81
NSW,103,Banks,121548,Belmore BANKS PPVC,41411,COLEMAN,David,7,N,Y,LP,Liberal,262,2.81
NSW,103,Banks,1,Beverly Hills North (Banks),41350,SOON,Zhi,6,Y,N,ALP,Labor,964,-0.76
NSW,103,Banks,1,Beverly Hills North (Banks),41411,COLEMAN,David,7,N,Y,LP,Liberal,640,0.76
NSW,103,Banks,79612,Beverly Hills South (Banks),41350,SOON,Zhi,6,Y,N,ALP,Labor,275,5.35
NSW,103,Banks,79612,Beverly Hills South (Banks),41411,COLEMAN,David,7,N,Y,LP,Liberal,174,-5.35
NSW,103,Banks,121442,Blakehurst North (Banks),41350,SOON,Zhi,6,Y,N,ALP,Labor,160,12.56
NSW,103,Banks,121442,Blakehurst North (Banks),41411,COLEMAN,David,7,N,Y,LP,Liberal,104,-12.56
NSW,103,Banks,33,Blakehurst South,41350,SOON,Zhi,6,Y,N,ALP,Labor,577,6.55
NSW,103,Banks,33,Blakehurst South,41411,COLEMAN,David,7,N,Y,LP,Liberal,921,-6.55
NSW,103,Banks,40,Carss Park,41350,SOON,Zhi,6,Y,N,ALP,Labor,310,7.31
NSW,103,Banks,40,Carss Park,41411,COLEMAN,David,7,N,Y,LP,Liberal,411,-7.31
NSW,103,Banks,42,Connells Point,41350,SOON,Zhi,6,Y,N,ALP,Labor,1018,9.62
NSW,103,Banks,42,Connells Point,41411,COLEMAN,David,7,N,Y,LP,Liberal,1210,-9.62
NSW,103,Banks,2,East Hills,41350,SOON,Zhi,6,Y,N,ALP,Labor,603,7.51
NSW,103,Banks,2,East Hills,41411,COLEMAN,David,7,N,Y,LP,Liberal,494,-7.51
NSW,103,Banks,65425,EAV Banks PPVC,41350,SOON,Zhi,6,Y,N,ALP,Labor,16,25.11
NSW,103,Banks,65425,EAV Banks PPVC,41411,COLEMAN,David,7,N,Y,LP,Liberal,6,-25.11
NSW,103,Banks,97645,Haymarket BANKS PPVC,41350,SOON,Zhi,6,Y,N,ALP,Labor,137,1.08
NSW,103,Banks,97645,Haymarket BANKS PPVC,41411,COLEMAN,David,7,N,Y,LP,Liberal,96,-1.08
NSW,103,Banks,79613,Hurstville (Banks),41350,SOON,Zhi,6,Y,N,ALP,Labor,125,5.29
NSW,103,Banks,79613,Hurstville (Banks),41411,COLEMAN,David,7,N,Y,LP,Liberal,82,-5.29
NSW,103,Banks,34046,Hurstville BANKS PPVC,41350,SOON,Zhi,6,Y,N,ALP,Labor,2110,5.97
NSW,103,Banks,34046,Hurstville BANKS PPVC,41411,COLEMAN,David,7,N,Y,LP,Liberal,1664,-5.97
NSW,103,Banks,45,Hurstville Grove,41350,SOON,Zhi,6,Y,N,ALP,Labor,596,8.25
NSW,103,Banks,45,Hurstville Grove,41411,COLEMAN,David,7,N,Y,LP,Liberal,537,-8.25
NSW,103,Banks,43,Hurstville South,41350,SOON,Zhi,6,Y,N,ALP,Labor,343,4.2
NSW,103,Banks,43,Hurstville South,41411,COLEMAN,David,7,N,Y,LP,Liberal,267,-4.2
NSW,103,Banks,4,Lugarno,41350,SOON,Zhi,6,Y,N,ALP,Labor,711,8.08
NSW,103,Banks,4,Lugarno,41411,COLEMAN,David,7,N,Y,LP,Liberal,873,-8.08
NSW,103,Banks,97647,Lugarno North,41350,SOON,Zhi,6,Y,N,ALP,Labor,158,2.27
NSW,103,Banks,97647,Lugarno North,41411,COLEMAN,David,7,N,Y,LP,Liberal,258,-2.27
NSW,103,Banks,174,Milperra,41350,SOON,Zhi,6,Y,N,ALP,Labor,753,1.02
NSW,103,Banks,174,Milperra,41411,COLEMAN,David,7,N,Y,LP,Liberal,798,-1.02
NSW,103,Banks,109347,Mortdale BANKS PPVC,41350,SOON,Zhi,6,Y,N,ALP,Labor,6317,-2.28
NSW,103,Banks,109347,Mortdale BANKS PPVC,41411,COLEMAN,David,7,N,Y,LP,Liberal,6940,2.28
NSW,103,Banks,55,Mortdale Central,41350,SOON,Zhi,6,Y,N,ALP,Labor,758,11.8
NSW,103,Banks,55,Mortdale Central,41411,COLEMAN,David,7,N,Y,LP,Liberal,584,-11.8
NSW,103,Banks,56,Mortdale East,41350,SOON,Zhi,6,Y,N,ALP,Labor,622,13.49
NSW,103,Banks,56,Mortdale East,41411,COLEMAN,David,7,N,Y,LP,Liberal,325,-13.49
NSW,103,Banks,5,Mortdale West,41350,SOON,Zhi,6,Y,N,ALP,Labor,728,5.66
NSW,103,Banks,5,Mortdale West,41411,COLEMAN,David,7,N,Y,LP,Liberal,613,-5.66
NSW,103,Banks,6,Narwee,41350,SOON,Zhi,6,Y,N,ALP,Labor,1149,6.99
NSW,103,Banks,6,Narwee,41411,COLEMAN,David,7,N,Y,LP,Liberal,791,-6.99
NSW,103,Banks,58,Oatley,41350,SOON,Zhi,6,Y,N,ALP,Labor,627,6.77
NSW,103,Banks,58,Oatley,41411,COLEMAN,David,7,N,Y,LP,Liberal,502,-6.77
NSW,103,Banks,83630,Oatley East,41350,SOON,Zhi,6,Y,N,ALP,Labor,261,8.19
NSW,103,Banks,83630,Oatley East,41411,COLEMAN,David,7,N,Y,LP,Liberal,288,-8.19
NSW,103,Banks,59,Oatley West,41350,SOON,Zhi,6,Y,N,ALP,Labor,686,1.99
NSW,103,Banks,59,Oatley West,41411,COLEMAN,David,7,N,Y,LP,Liberal,700,-1.99
NSW,103,Banks,7,Padstow,41350,SOON,Zhi,6,Y,N,ALP,Labor,801,10.21
NSW,103,Banks,7,Padstow,41411,COLEMAN,David,7,N,Y,LP,Liberal,587,-10.21
NSW,103,Banks,58722,Padstow BANKS PPVC,41350,SOON,Zhi,6,Y,N,ALP,Labor,6995,7.02
NSW,103,Banks,58722,Padstow BANKS PPVC,41411,COLEMAN,David,7,N,Y,LP,Liberal,6803,-7.02
NSW,103,Banks,8,Padstow East,41350,SOON,Zhi,6,Y,N,ALP,Labor,668,12.93
NSW,103,Banks,8,Padstow East,41411,COLEMAN,David,7,N,Y,LP,Liberal,448,-12.93
NSW,103,Banks,10,Padstow South,41350,SOON,Zhi,6,Y,N,ALP,Labor,763,8.98
NSW,103,Banks,10,Padstow South,41411,COLEMAN,David,7,N,Y,LP,Liberal,744,-8.98
NSW,103,Banks,11,Panania,41350,SOON,Zhi,6,Y,N,ALP,Labor,371,8.45
NSW,103,Banks,11,Panania,41411,COLEMAN,David,7,N,Y,LP,Liberal,321,-8.45
NSW,103,Banks,12,Panania Central,41350,SOON,Zhi,6,Y,N,ALP,Labor,499,12.55
NSW,103,Banks,12,Panania Central,41411,COLEMAN,David,7,N,Y,LP,Liberal,419,-12.55
NSW,103,Banks,13,Panania North,41350,SOON,Zhi,6,Y,N,ALP,Labor,820,10.91
NSW,103,Banks,13,Panania North,41411,COLEMAN,David,7,N,Y,LP,Liberal,632,-10.91
NSW,103,Banks,14,Panania South,41350,SOON,Zhi,6,Y,N,ALP,Labor,873,6.26
NSW,103,Banks,14,Panania South,41411,COLEMAN,David,7,N,Y,LP,Liberal,902,-6.26
NSW,103,Banks,16,Peakhurst East,41350,SOON,Zhi,6,Y,N,ALP,Labor,703,8.16
NSW,103,Banks,16,Peakhurst East,41411,COLEMAN,David,7,N,Y,LP,Liberal,567,-8.16
NSW,103,Banks,17,Peakhurst South,41350,SOON,Zhi,6,Y,N,ALP,Labor,594,4.32
NSW,103,Banks,17,Peakhurst South,41411,COLEMAN,David,7,N,Y,LP,Liberal,707,-4.32
NSW,103,Banks,18,Peakhurst West,41350,SOON,Zhi,6,Y,N,ALP,Labor,914,6.94
NSW,103,Banks,18,Peakhurst West,41411,COLEMAN,David,7,N,Y,LP,Liberal,841,-6.94
NSW,103,Banks,19,Penshurst,41350,SOON,Zhi,6,Y,N,ALP,Labor,469,7.29
NSW,103,Banks,19,Penshurst,41411,COLEMAN,David,7,N,Y,LP,Liberal,337,-7.29
NSW,103,Banks,60,Penshurst Central,41350,SOON,Zhi,6,Y,N,ALP,Labor,860,4.29
NSW,103,Banks,60,Penshurst Central,41411,COLEMAN,David,7,N,Y,LP,Liberal,605,-4.29
NSW,103,Banks,22,Picnic Point North,41350,SOON,Zhi,6,Y,N,ALP,Labor,533,6.51
NSW,103,Banks,22,Picnic Point North,41411,COLEMAN,David,7,N,Y,LP,Liberal,625,-6.51
NSW,103,Banks,83635,Picnic Point South,41350,SOON,Zhi,6,Y,N,ALP,Labor,34,4.04
NSW,103,Banks,83635,Picnic Point South,41411,COLEMAN,David,7,N,Y,LP,Liberal,70,-4.04
NSW,103,Banks,121520,Punchbowl (Banks),41350,SOON,Zhi,6,Y,N,ALP,Labor,578,0.56
NSW,103,Banks,121520,Punchbowl (Banks),41411,COLEMAN,David,7,N,Y,LP,Liberal,257,-0.56
NSW,103,Banks,121514,Ramsgate BANKS PPVC,41350,SOON,Zhi,6,Y,N,ALP,Labor,150,1.91
NSW,103,Banks,121514,Ramsgate BANKS PPVC,41411,COLEMAN,David,7,N,Y,LP,Liberal,219,-1.91
NSW,103,Banks,57281,Revesby,41350,SOON,Zhi,6,Y,N,ALP,Labor,613,4.7
NSW,103,Banks,57281,Revesby,41411,COLEMAN,David,7,N,Y,LP,Liberal,534,-4.7
NSW,103,Banks,25,Revesby North,41350,SOON,Zhi,6,Y,N,ALP,Labor,870,9.35
NSW,103,Banks,25,Revesby North,41411,COLEMAN,David,7,N,Y,LP,Liberal,614,-9.35
NSW,103,Banks,26,Revesby South,41350,SOON,Zhi,6,Y,N,ALP,Labor,903,7.44
NSW,103,Banks,26,Revesby South,41411,COLEMAN,David,7,N,Y,LP,Liberal,821,-7.44
NSW,103,Banks,3,Riverwood East,41350,SOON,Zhi,6,Y,N,ALP,Labor,822,7.75
NSW,103,Banks,3,Riverwood East,41411,COLEMAN,David,7,N,Y,LP,Liberal,489,-7.75
NSW,103,Banks,27,Riverwood North,41350,SOON,Zhi,6,Y,N,ALP,Labor,570,4.77
NSW,103,Banks,27,Riverwood North,41411,COLEMAN,David,7,N,Y,LP,Liberal,339,-4.77
NSW,103,Banks,28,Riverwood South,41350,SOON,Zhi,6,Y,N,ALP,Labor,607,10.28
NSW,103,Banks,28,Riverwood South,41411,COLEMAN,David,7,N,Y,LP,Liberal,456,-10.28
NSW,103,Banks,109501,Rockdale BANKS PPVC,41350,SOON,Zhi,6,Y,N,ALP,Labor,101,10.18
NSW,103,Banks,109501,Rockdale BANKS PPVC,41411,COLEMAN,David,7,N,Y,LP,Liberal,72,-10.18
NSW,103,Banks,109006,Special Hospital Team 1,41350,SOON,Zhi,6,Y,N,ALP,Labor,70,9.99
NSW,103,Banks,109006,Special Hospital Team 1,41411,COLEMAN,David,7,N,Y,LP,Liberal,53,-9.99
NSW,103,Banks,109100,Special Hospital Team 2,41350,SOON,Zhi,6,Y,N,ALP,Labor,80,4.42
NSW,103,Banks,109100,Special Hospital Team 2,41411,COLEMAN,David,7,N,Y,LP,Liberal,75,-4.42
NSW,103,Banks,108389,Ultimo (Banks),41350,SOON,Zhi,6,Y,N,ALP,Labor,11,11.29
NSW,103,Banks,108389,Ultimo (Banks),41411,COLEMAN,David,7,N,Y,LP,Liberal,2,-11.29
NSW,103,Banks,97644,Ultimo BANKS PPVC,41350,SOON,Zhi,6,Y,N,ALP,Labor,84,12.46
NSW,103,Banks,97644,Ultimo BANKS PPVC,41411,COLEMAN,David,7,N,Y,LP,Liberal,34,-12.46
NSW,103,Banks,108390,Wynyard (Banks),41350,SOON,Zhi,6,Y,N,ALP,Labor,15,34.85
NSW,103,Banks,108390,Wynyard (Banks),41411,COLEMAN,David,7,N,Y,LP,Liberal,3,-34.85
NSW,103,Banks,97610,Wynyard BANKS PPVC,41350,SOON,Zhi,6,Y,N,ALP,Labor,178,8.56
NSW,103,Banks,97610,Wynyard BANKS PPVC,41411,COLEMAN,David,7,N,Y,LP,Liberal,105,-8.56
NSW,104,Barton,31,Allawah (Barton),41339,AMBIHAIPAHAR,Ash,3,Y,N,ALP,Labor,586,12.6
NSW,104,Barton,31,Allawah (Barton),41448,DOUSKOU,Fiona,4,N,N,LP,Liberal,345,-12.6
NSW,104,Barton,67,Allawah South (Barton),41339,AMBIHAIPAHAR,Ash,3,Y,N,ALP,Labor,362,16.42
NSW,104,Barton,67,Allawah South (Barton),41448,DOUSKOU,Fiona,4,N,N,LP,Liberal,183,-16.42
NSW,104,Barton,32,Arncliffe,41339,AMBIHAIPAHAR,Ash,3,Y,N,ALP,Labor,665,1.83
NSW,104,Barton,32,Arncliffe,41448,DOUSKOU,Fiona,4,N,N,LP,Liberal,236,-1.83
NSW,104,Barton,34,Arncliffe Central,41339,AMBIHAIPAHAR,Ash,3,Y,N,ALP,Labor,940,5.9
NSW,104,Barton,34,Arncliffe Central,41448,DOUSKOU,Fiona,4,N,N,LP,Liberal,364,-5.9
NSW,104,Barton,83610,Arncliffe North,41339,AMBIHAIPAHAR,Ash,3,Y,N,ALP,Labor,106,0.58
NSW,104,Barton,83610,Arncliffe North,41448,DOUSKOU,Fiona,4,N,N,LP,Liberal,50,-0.58
NSW,104,Barton,2642,Arncliffe West,41339,AMBIHAIPAHAR,Ash,3,Y,N,ALP,Labor,1468,8.91
NSW,104,Barton,2642,Arncliffe West,41448,DOUSKOU,Fiona,4,N,N,LP,Liberal,393,-8.91
NSW,104,Barton,109609,Ashfield BARTON PPVC,41339,AMBIHAIPAHAR,Ash,3,Y,N,ALP,Labor,332,2.84
NSW,104,Barton,109609,Ashfield BARTON PPVC,41448,DOUSKOU,Fiona,4,N,N,LP,Liberal,147,-2.84
NSW,104,Barton,2643,Bardwell Park,41339,AMBIHAIPAHAR,Ash,3,Y,N,ALP,Labor,630,2.59
NSW,104,Barton,2643,Bardwell Park,41448,DOUSKOU,Fiona,4,N,N,LP,Liberal,354,-2.59
NSW,104,Barton,65982,Belmore BARTON PPVC,41339,AMBIHAIPAHAR,Ash,3,Y,N,ALP,Labor,2327,-0.03
NSW,104,Barton,65982,Belmore BARTON PPVC,41448,DOUSKOU,Fiona,4,N,N,LP,Liberal,1484,0.03
NSW,104,Barton,2644,Belmore South (Barton),41339,AMBIHAIPAHAR,Ash,3,Y,N,ALP,Labor,606,1.65
NSW,104,Barton,2644,Belmore South (Barton),41448,DOUSKOU,Fiona,4,N,N,LP,Liberal,291,-1.65
NSW,104,Barton,2645,Beverly Hills,41339,AMBIHAIPAHAR,Ash,3,Y,N,ALP,Labor,736,8.14
NSW,104,Barton,2645,Beverly Hills,41448,DOUSKOU,Fiona,4,N,N,LP,Liberal,423,-8.14
NSW,104,Barton,121649,Beverly Hills North (Barton),41339,AMBIHAIPAHAR,Ash,3,Y,N,ALP,Labor,263,0.84
NSW,104,Barton,121649,Beverly Hills North (Barton),41448,DOUSKOU,Fiona,4,N,N,LP,Liberal,156,-0.84
NSW,104,Barton,2646,Beverly Hills South (Barton),41339,AMBIHAIPAHAR,Ash,3,Y,N,ALP,Labor,405,5.58
NSW,104,Barton,2646,Beverly Hills South (Barton),41448,DOUSKOU,Fiona,4,N,N,LP,Liberal,212,-5.58
